cd_cnpj,(DIVISÃO - 2digitos CNAE),nu_ordem,cd_ramo_atividade,CNAE Total.de_ramo_atividade
13928533000180,13,0,5911102,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR"
13928533000180,13,1,5911199,ATIVIDADES DE EXIBICAO CINEMATOGRAFICA
13928533000180,13,2,5912099,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE"
13928533000180,13,3,6021700,ATIVIDADES DE TELEVISAO ABERTA
13928533000180,13,4,6311900,"TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET"
13928772000130,13,0,7420001,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA"
13928772000130,13,1,7420004,FILMAGEM DE FESTAS E EVENTOS
139297000170,13,0,2342702,"FABRICACAO DE ARTEFATOS DE CERAMICA E BARRO COZIDO PARA USO NA CONSTRUCAO, EXCETO AZULEJOS E PISOS"
13930210000120,13,0,4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS
13930210000120,13,1,7729299,ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE
13931119000120,13,0,5811500,EDICAO DE JORNAIS DIARIOS
13931119000120,13,1,5812301,ATIVIDADES DE GRAVACAO DE SOM E DE EDICAO DE MUSICA
13931119000120,13,2,5813100,EDICAO DE REVISTAS
13931119000120,13,3,5912099,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE"
13931119000120,13,4,7319002,PROMOCAO DE VENDAS
13935992000190,13,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
13937319000190,13,0,4713002,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13937319000190,13,1,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
13937319000190,13,2,4771703,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
13937319000190,13,3,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
13937670000180,13,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
13938605000170,13,0,4712100,COMERCIO VAREJISTA DE BEBIDAS
13939613000130,13,0,8291100,ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS
13941989000180,13,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
13941989000180,13,1,4322301,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS
13941989000180,13,2,4399103,OBRAS DE ALVENARIA
13942243000190,13,0,4520002,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13950394000190,13,0,9601701,LAVANDERIAS
13950635000100,13,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
13950635000100,13,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
1395064000100,13,0,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA
13951007000130,13,0,4712100,COMERCIO VAREJISTA DE BEBIDAS
13951007000130,13,1,4721103,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
13951007000130,13,2,4724500,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS
13952074000170,13,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL"
13952074000170,13,1,4930202,LOCACAO DE AUTOMOVEIS SEM CONDUTOR
13952583000100,13,0,4923002,OPERADORES TURISTICOS
13952583000100,13,1,7711000,LOCACAO DE AUTOMOVEIS SEM CONDUTOR
13952583000100,13,2,8111700,LIMPEZA EM PREDIOS E EM DOMICILIOS
13952583000100,13,3,8121400,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE
13952583000100,13,4,8299799,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE
13954635000170,13,0,5611201,RESTAURANTES E SIMILARES
13954635000170,13,1,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
13955036000170,13,0,1033302,"FABRICACAO DE SUCOS DE FRUTAS, HORTALICAS E LEGUMES, EXCETO CONCENTRADOS"
13955036000170,13,1,4723700,COMERCIO VAREJISTA DE BEBIDAS
13955036000170,13,2,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
13956767000130,13,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
13956767000130,13,1,1412603,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
13956767000130,13,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13957827000130,13,0,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
13957827000130,13,1,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
13958250000180,13,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13958250000180,13,1,4520003,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13959766000140,13,0,4613300,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA, MATERIAL DE CONSTRUCAO E FERRAGENS"
13960207000150,13,0,4520001,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13960207000150,13,1,4520003,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13960207000150,13,2,4520007,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13960207000150,13,3,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
1396045000190,13,0,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA
13961673000150,13,0,3212400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13961673000150,13,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
13961673000150,13,2,7319002,PROMOCAO DE VENDAS
13964306000100,13,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
13964306000100,13,1,4322301,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS
13964306000100,13,2,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
13964306000100,13,3,4399103,OBRAS DE ALVENARIA
13964328000170,13,0,4330402,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
13964328000170,13,1,4743100,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE
13964935000130,13,0,1629301,"FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS"
13964935000130,13,1,3291400,"FABRICACAO DE ESCOVAS, PINCEIS E VASSOURAS"
13964990000120,13,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
13971079000140,13,0,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS
13971079000140,13,1,4763603,"COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS"
13971568000100,13,0,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS
13971686000100,13,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL"
13971686000100,13,1,4930202,LOCACAO DE AUTOMOVEIS SEM CONDUTOR
13971686000100,13,2,4930203,ARMAZENS GERAIS  EMISSAO DE WARRANT
13971686000100,13,3,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS
13973114000160,13,0,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL
13973114000160,13,1,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE
13974085000150,13,0,1096100,COMERCIO ATACADISTA DE OUTROS EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE
13974085000150,13,1,4721103,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
13974085000150,13,2,4722902,PEIXARIA
13974085000150,13,3,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
13974155000170,13,0,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
13974155000170,13,1,4399103,OBRAS DE ALVENARIA
13974453000160,13,0,4713002,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13974453000160,13,1,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS
13974453000160,13,2,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL
13974453000160,13,3,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13974453000160,13,4,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
13974718000120,13,0,1813099,IMPRESSAO DE MATERIAL PARA OUTROS USOS
13974718000120,13,1,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
13974718000120,13,2,4520002,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
13974718000120,13,3,8299799,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE
13974953000100,13,0,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
13974953000100,13,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
13975899000100,13,0,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE
13977636000130,13,0,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
13977636000130,13,1,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
13983857000110,13,0,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
13983857000110,13,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
13983857000110,13,2,5620103,CANTINAS  SERVICOS DE ALIMENTACAO PRIVATIVOS
13984341000190,13,0,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
13984341000190,13,1,4753900,COMERCIO VAREJISTA DE MOVEIS
13984341000190,13,2,4762800,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS"
13984341000190,13,3,4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS
13984341000190,13,4,4783102,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA
13984797000150,13,0,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES"
13984797000150,13,1,4723700,COMERCIO VAREJISTA DE BEBIDAS
13984797000150,13,2,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
13984797000150,13,3,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES"
13987785000180,13,0,5611201,RESTAURANTES E SIMILARES
13987785000180,13,1,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
13988214000160,13,0,4292802,MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORARIAS
13988214000160,13,1,7119799,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
13988214000160,13,2,8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO
13988821000120,13,0,8112500,CONDOMINIOS PREDIAIS
13990398000100,13,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
13990901000110,13,0,4613300,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA, MATERIAL DE CONSTRUCAO E FERRAGENS"
13991164000170,13,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
13991164000170,13,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13991164000170,13,2,8299707,SALAS DE ACESSO A INTERNET
13991186000130,13,0,4754701,COMERCIO VAREJISTA DE MOVEIS
13991186000130,13,1,4754702,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA
13991186000130,13,2,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
13991186000130,13,3,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13991186000130,13,4,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
13993425000190,13,0,8291100,ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS
13993583000140,13,0,9319101,PRODUCAO E PROMOCAO DE EVENTOS ESPORTIVOS
13993583000140,13,1,9329899,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
13993583000140,13,2,9493600,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE
13995191000110,13,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
13996387000120,13,0,5212500,CARGA E DESCARGA
13996387000120,13,1,7820500,LOCACAO DE MAODEOBRA TEMPORARIA
13996387000120,13,2,8121400,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE
13996499000180,13,0,151201,CRIACAO DE BOVINOS PARA CORTE
14001918000160,14,0,6920602,"ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES"
14001918000160,14,1,7020400,ADMINISTRACAO DE CAIXAS ESCOLARES
14001918000160,14,2,8550302,"ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES"
14001918000160,14,3,8599605,CURSOS PREPARATORIOS PARA CONCURSOS
14001918000160,14,4,8660700,ATIVIDADES DE APOIO A GESTAO DE SAUDE
14002001000180,14,0,1529700,FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE
14002001000180,14,1,4782202,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA
14002001000180,14,2,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
14003993000160,14,0,1031700,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS
14003993000160,14,1,1093701,AGENCIAS MATRIMONIAIS
14003993000160,14,2,1093702,FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES
14003993000160,14,3,1099699,FABRICACAO DE OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE
14003993000160,14,4,4637106,FABRICACAO DE SORVETES E OUTROS GELADOS COMESTIVEIS
14004650000110,14,0,4520002,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
14007886000100,14,0,4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS
14007886000100,14,1,8111700,LIMPEZA EM PREDIOS E EM DOMICILIOS
14007886000100,14,2,8130300,ATIVIDADES PAISAGISTICAS
14008541000170,14,0,3312102,"MANUTENCAO E REPARACAO DE APARELHOS E INSTRUMENTOS DE MEDIDA, TESTE E CONTROLE"
14008541000170,14,1,3313901,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS
14008541000170,14,2,3314706,"MANUTENCAO E REPARACAO DE MAQUINAS, APARELHOS E EQUIPAMENTOS PARA INSTALACOES TERMICAS"
14008541000170,14,3,7112000,SERVICOS DE ENGENHARIA
14008541000170,14,4,9529199,REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE
14009215000340,14,0,210101,CULTIVO DE EUCALIPTO
14020202000100,14,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14020202000100,14,1,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE
14020202000100,14,2,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14020202000100,14,3,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14022275000130,14,0,7319003,MARKETING DIRETO
14022713000160,14,0,4712100,COMERCIO VAREJISTA DE BEBIDAS
14023390000120,14,0,8291100,ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS
14024827000140,14,0,5612100,SERVICOS AMBULANTES DE ALIMENTACAO
14024827000140,14,1,5620102,SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE
14025397000180,14,0,7729202,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14025570000140,14,0,4530705,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR
14025570000140,14,1,4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES
14025570000140,14,2,4732600,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
14025570000140,14,3,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP
14026034000160,14,0,8112500,CONDOMINIOS PREDIAIS
14028111000110,14,0,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
14028501000190,14,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
14028797000140,14,0,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS
14030430000160,14,0,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS
14030430000160,14,1,4763603,"COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS"
14031749000100,14,0,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14032582000100,14,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA"
14032582000100,14,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14034632000180,14,0,4713002,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14034632000180,14,1,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
14034632000180,14,2,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
14034632000180,14,3,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
14034632000180,14,4,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA
14035618000100,14,0,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
14036198000330,14,0,4713002,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14036198000330,14,1,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14037425000180,14,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14037425000180,14,1,4782201,COMERCIO VAREJISTA DE CALCADOS
14037425000180,14,2,4782202,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA
14040237000100,14,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14040237000100,14,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14040237000100,14,2,4782201,COMERCIO VAREJISTA DE CALCADOS
14040237000100,14,3,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
14040237000100,14,4,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14041521000100,14,0,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
14042546000110,14,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14042546000110,14,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14042875000160,14,0,4623106,COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS
14042875000160,14,1,4683400,"COMERCIO ATACADISTA DE DEFENSIVOS AGRICOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO"
14043898000190,14,0,4713002,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14043898000190,14,1,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
14043898000190,14,2,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO
14045278000190,14,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14045278000190,14,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14045278000190,14,2,7729202,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14045278000190,14,3,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14045278000190,14,4,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14046667000130,14,0,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
14046667000130,14,1,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS
14046667000130,14,2,9313100,ATIVIDADES DE CONDICIONAMENTO FISICO
14046884000120,14,0,4723700,COMERCIO VAREJISTA DE BEBIDAS
14046884000120,14,1,4729699,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
14046884000120,14,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14046884000120,14,3,5611201,RESTAURANTES E SIMILARES
14046884000120,14,4,5612100,SERVICOS AMBULANTES DE ALIMENTACAO
14047563000140,14,0,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
14047563000140,14,1,4712100,COMERCIO VAREJISTA DE BEBIDAS
14047563000140,14,2,4729602,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL"
14047563000140,14,3,4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES
14047563000140,14,4,4732600,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
14050046000120,14,0,8112500,CONDOMINIOS PREDIAIS
14050796000100,14,0,8219999,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE
14051170000100,14,0,4322302,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
14051170000100,14,1,4753900,COMERCIO VAREJISTA DE MOVEIS
14053008000120,14,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
1405368000100,14,0,4120400,CONSTRUCAO DE EDIFICIOS
1405368000100,14,1,4399103,OBRAS DE ALVENARIA
1405368000100,14,2,4712100,COMERCIO VAREJISTA DE BEBIDAS
1405368000100,14,3,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA
1405368000100,14,4,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES
14053990000130,14,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14053990000130,14,1,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14054371000160,14,0,1033302,"FABRICACAO DE SUCOS DE FRUTAS, HORTALICAS E LEGUMES, EXCETO CONCENTRADOS"
14054371000160,14,1,5612100,SERVICOS AMBULANTES DE ALIMENTACAO
14057598000160,14,0,5912099,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE"
14057598000160,14,1,7420001,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA"
14057598000160,14,2,7420004,FILMAGEM DE FESTAS E EVENTOS
14059697000180,14,0,4712100,COMERCIO VAREJISTA DE BEBIDAS
14059697000180,14,1,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS
14062105000180,14,0,3329501,COMERCIO VAREJISTA DE MOVEIS
14062105000180,14,1,4754701,COMERCIO VAREJISTA DE MOVEIS
14064629000100,14,0,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA
14064629000100,14,1,4783101,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA
14067843000110,14,0,4772500,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS"
14067843000110,14,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
14067843000110,14,2,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE
14067843000110,14,3,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14067843000110,14,4,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
14069861000130,14,0,7490199,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE"
